critic_loss,duration,episode,episode_reward,step
-9038.996701798349,0.5100014209747314,612.0,53.0,46718
-9464.39050874256,0.3970015048980713,613.0,42.0,46760
-9528.90326665522,0.8759987354278564,614.0,91.0,46851
-9732.9984375,0.6089999675750732,615.0,65.0,46916
-10117.588634672618,0.39100098609924316,616.0,42.0,46958
-9494.384703621032,1.0789999961853027,617.0,63.0,47022
-9918.316710069445,0.42099905014038086,618.0,45.0,47067
-9988.39413016183,0.5199999809265137,619.0,56.0,47123
-9644.51957807149,1.3670029640197754,620.0,146.0,47269
-9961.054891397665,0.8649992942810059,621.0,91.0,47360
-9761.62385559082,0.6019997596740723,622.0,64.0,47424
-10386.660319010416,0.28600025177001953,623.0,30.0,47454
-10127.425218370227,1.3635811805725098,624.0,144.0,47598
-10035.839172363281,0.45799899101257324,625.0,48.0,47646
-10035.812244233632,0.4005875587463379,626.0,42.0,47688
-9930.312091764856,1.1713833808898926,627.0,122.0,47810
-10365.260033392136,0.5959548950195312,628.0,62.0,47872
-10483.30607786017,0.5580053329467773,629.0,59.0,47931
-10661.602939293032,3.3229176998138428,630.0,305.0,48237
-11331.511341441761,0.41899871826171875,631.0,44.0,48281
-10436.651875535103,2.788210153579712,632.0,292.0,48573
-10856.19418092758,0.5930006504058838,633.0,63.0,48636
-10484.425034081376,1.418945074081421,634.0,149.0,48785
-10331.919956341912,0.8027853965759277,635.0,85.0,48870
-10950.785063244048,0.7993335723876953,636.0,84.0,48954
-11123.136238219246,1.0154716968536377,637.0,63.0,49018
-11307.84861680328,0.6106843948364258,638.0,61.0,49079
-11334.034656954887,1.2668671607971191,639.0,133.0,49212
-11133.642604166667,0.7180712223052979,640.0,75.0,49287
-10517.973176033267,0.5967261791229248,641.0,62.0,49349
-10928.914388020834,0.33699846267700195,642.0,36.0,49385
-11182.188703125,1.1650137901306152,643.0,125.0,49510
-11355.55299613402,0.9109992980957031,644.0,97.0,49607
-11227.021985176281,0.7469995021820068,645.0,78.0,49685
-11068.743775345896,1.2450006008148193,646.0,131.0,49816
-11354.386795343138,0.48399853706359863,647.0,51.0,49867
-11307.874104817709,0.4529991149902344,648.0,48.0,49915
-11667.807479319852,0.8285644054412842,649.0,85.0,50000
-11825.817740091463,0.7661828994750977,650.0,41.0,50042
-11278.61328125,0.4585700035095215,651.0,48.0,50090
-11704.431201171876,0.39099907875061035,652.0,40.0,50130
-12282.697285554847,0.46008920669555664,653.0,49.0,50179
-11642.2908203125,0.669989824295044,654.0,70.0,50249
-11996.308553059896,0.4535965919494629,655.0,48.0,50297
-11466.284109933036,1.180999517440796,656.0,126.0,50423
-12011.701878004807,0.6099984645843506,657.0,65.0,50488
-12038.185837518602,0.7930002212524414,658.0,84.0,50572
-11892.476083431604,1.0010032653808594,659.0,106.0,50678
-12143.208702256945,1.270914077758789,660.0,135.0,50813
-12825.659440104168,0.41809797286987305,661.0,45.0,50858
-12033.635029871324,0.7981400489807129,662.0,85.0,50943
-11685.1291015625,0.18600034713745117,663.0,20.0,50963
-12642.94179095644,1.0979998111724854,664.0,66.0,51030
-12610.040159254808,0.6106457710266113,665.0,65.0,51095
-12285.66755756579,0.8905370235443115,666.0,95.0,51190
-13096.694683527543,0.5530009269714355,667.0,59.0,51249
-12671.602183948864,0.5182929039001465,668.0,55.0,51304
-12639.250289601294,1.366241216659546,669.0,145.0,51449
-12728.131265470298,1.93428373336792,670.0,202.0,51651
-13082.460205078125,0.5279996395111084,671.0,56.0,51707
-12783.145889945652,0.42799901962280273,672.0,46.0,51753
-12832.6568359375,1.2689993381500244,673.0,135.0,51888
-12481.198635840601,1.604736328125,674.0,129.0,52018
-13405.095929827008,0.5299992561340332,675.0,56.0,52074
-13182.544937375993,0.6010153293609619,676.0,63.0,52137
-12580.04322783801,0.46700191497802734,677.0,49.0,52186
-13165.122596153846,0.507943868637085,678.0,52.0,52238
-12890.025645380434,0.6499981880187988,679.0,69.0,52307
-12953.11612079327,0.6105763912200928,680.0,65.0,52372
-13319.843674879809,0.4849984645843506,681.0,52.0,52424
-13745.499342315052,0.4570028781890869,682.0,49.0,52473
-13931.58229932598,0.48999524116516113,683.0,51.0,52524
-12873.385733840812,1.1209988594055176,684.0,117.0,52641
-12673.758618551587,0.6090009212493896,685.0,63.0,52704
-14010.469545717593,0.7740015983581543,686.0,81.0,52785
-13979.78123542444,0.6479995250701904,687.0,67.0,52852
-13468.928609739314,2.215001106262207,688.0,193.0,53046
-13949.46609061105,1.0886201858520508,689.0,112.0,53158
-14308.3310546875,0.41558051109313965,690.0,44.0,53202
-13542.801419005102,0.4589989185333252,691.0,49.0,53251
-14656.67724609375,0.5269992351531982,692.0,56.0,53307
-14671.743107450182,0.6520018577575684,693.0,69.0,53376
-14672.64391942771,0.7760009765625,694.0,83.0,53459
-14241.592848557691,0.3680000305175781,695.0,39.0,53498
-14137.70287154103,1.2485179901123047,696.0,131.0,53629
-14066.186856897866,1.1691069602966309,697.0,123.0,53752
-14210.646420487734,1.0350000858306885,698.0,107.0,53859
-14074.703314887152,0.6970438957214355,699.0,72.0,53931
-14427.893176663307,1.5896704196929932,700.0,124.0,54056
-15145.970746527777,0.42800235748291016,701.0,45.0,54101
-14773.381416106893,1.0090007781982422,702.0,107.0,54208
-14706.00675201416,1.2169981002807617,703.0,128.0,54336
-14538.101645259534,0.5589990615844727,704.0,59.0,54395
-14913.33353464227,0.7200033664703369,705.0,76.0,54471
-14587.5083984375,0.6209983825683594,706.0,65.0,54536
-15558.836321721312,0.5839040279388428,707.0,61.0,54597
-14487.918069773707,0.2759990692138672,708.0,29.0,54626
-14861.26114106514,0.674572229385376,709.0,71.0,54697
-15160.351538681403,0.3896768093109131,710.0,41.0,54738
-15206.811416625977,1.207289457321167,711.0,128.0,54866
-14720.16261888587,0.43007612228393555,712.0,46.0,54912
-15673.167062952898,0.6715998649597168,713.0,69.0,54981
-14453.223775227865,0.8160014152526855,714.0,48.0,55030
-15725.602808115435,1.879857063293457,715.0,196.0,55226
-15595.931755514706,0.4827432632446289,716.0,51.0,55277
-15445.263997395834,0.5893735885620117,717.0,60.0,55337
-15577.873159123563,0.8296282291412354,718.0,87.0,55424
-15605.129196893602,0.8060946464538574,719.0,84.0,55508
-15860.46095207556,0.624000072479248,720.0,67.0,55575
-16093.662650240385,0.6080241203308105,721.0,65.0,55640
-16156.746264260913,0.5949993133544922,722.0,63.0,55703
-15370.481230945123,0.3829996585845947,723.0,41.0,55744
-15019.958484184452,0.38401174545288086,724.0,41.0,55785
-15982.463440801057,0.6719996929168701,725.0,71.0,55856
-16482.051313920456,0.732999324798584,726.0,77.0,55933
-15950.87640625,1.0843334197998047,727.0,75.0,56009
-15943.839344113372,0.40999889373779297,728.0,43.0,56052
-16382.712643045774,0.6820011138916016,729.0,71.0,56123
-16487.865445006126,0.9589986801147461,730.0,102.0,56225
-16496.7310437354,1.0109994411468506,731.0,107.0,56332
-16630.51714564732,0.6667098999023438,732.0,70.0,56402
-16309.054319976478,0.8779983520507812,733.0,93.0,56495
-16830.89579788057,0.9579999446868896,734.0,101.0,56596
-15997.85122680664,0.6049985885620117,735.0,64.0,56660
-16462.28173828125,0.5146012306213379,736.0,52.0,56712
-17248.337791553444,0.6715342998504639,737.0,69.0,56781
-16768.18097729953,0.5091986656188965,738.0,53.0,56834
-16612.112277307242,1.0199995040893555,739.0,107.0,56941
-16782.953919491527,1.6527884006500244,740.0,118.0,57060
-15921.645827996927,0.5917446613311768,741.0,61.0,57121
-16958.227864583332,0.4930093288421631,742.0,51.0,57172
-17419.436423277242,0.7449989318847656,743.0,78.0,57250
-16706.896455652575,0.32400012016296387,744.0,34.0,57284
-17860.499733664772,0.7419750690460205,745.0,77.0,57361
-17993.79851740057,0.6248610019683838,746.0,66.0,57427
-17665.551686356706,0.3915863037109375,747.0,41.0,57468
-16286.974283854166,0.31600022315979004,748.0,33.0,57501
-17458.995960202992,0.7475783824920654,749.0,117.0,57618
-18130.51120057398,0.2779996395111084,750.0,49.0,57667
-17340.47349877451,0.33100056648254395,751.0,51.0,57718
-17659.023182744564,0.37799930572509766,752.0,69.0,57787
-18012.861241319446,0.2199993133544922,753.0,45.0,57832
-17049.598307291668,0.26399970054626465,754.0,57.0,57889
-17358.459577287947,0.25500059127807617,755.0,56.0,57945
-17855.217752921482,1.267000436782837,756.0,238.0,58184
-17638.2568359375,0.23399972915649414,757.0,52.0,58236
-17680.810260416667,0.3399996757507324,758.0,75.0,58311
-18185.19546833444,0.4609990119934082,759.0,94.0,58405
-18149.158121744793,0.11800026893615723,760.0,24.0,58429
-18253.079518229166,0.36099815368652344,761.0,75.0,58504
-18381.63048800616,0.31600022315979004,762.0,71.0,58575
-18592.587085389256,0.2579982280731201,763.0,57.0,58632
-18299.12882915296,0.17000079154968262,764.0,38.0,58670
-18334.91203425481,0.2889997959136963,765.0,65.0,58735
-18426.21296938004,0.2759997844696045,766.0,62.0,58797
-17758.850561824845,0.7201693058013916,767.0,162.0,58959
-18648.13647712629,0.6564300060272217,768.0,97.0,59057
-18863.570856408227,0.37160730361938477,769.0,79.0,59136
-18633.84535630841,0.4809997081756592,770.0,107.0,59243
-18445.570078125,0.22458124160766602,771.0,50.0,59293
-18634.171693313954,0.19499969482421875,772.0,43.0,59336
-19906.102158368645,0.26199960708618164,773.0,59.0,59395
-19443.94581035539,0.23600006103515625,774.0,51.0,59446
-19802.236653645832,0.32700037956237793,775.0,72.0,59518
-19747.306640625,0.3060016632080078,776.0,68.0,59586
-19437.040954589844,0.1459980010986328,777.0,32.0,59618
-19339.518408203126,0.5420002937316895,778.0,120.0,59738
-19553.6211231203,0.6029994487762451,779.0,133.0,59871
-19916.602847450657,0.17100071907043457,780.0,38.0,59909
-20149.91249047256,0.1849985122680664,781.0,41.0,59950
-19847.91778790509,0.38299989700317383,782.0,54.0,60005
-19703.945390625,0.4519999027252197,783.0,100.0,60105
-19749.109321489726,0.3260014057159424,784.0,73.0,60178
-20272.691755022322,0.2539987564086914,785.0,56.0,60234
-19864.174158653845,0.29900026321411133,786.0,65.0,60299
-19849.075541834678,0.2740001678466797,787.0,62.0,60361
-20383.221956983023,0.3690001964569092,788.0,81.0,60442
-20288.772241485254,0.812000036239624,789.0,178.0,60620
-20015.058640252977,0.19500041007995605,790.0,42.0,60662
-20411.6643359375,0.23400139808654785,791.0,50.0,60712
-19974.136484375,0.3509974479675293,792.0,75.0,60787
-19583.163039434523,0.21000194549560547,793.0,42.0,60829
-20867.90152138158,0.5260002613067627,794.0,114.0,60943
-20317.726143973214,0.25600171089172363,795.0,56.0,60999
-20654.46343568314,0.5599350929260254,796.0,86.0,61086
-21469.648864746094,0.30780863761901855,797.0,64.0,61150
-21006.922537076272,0.2710001468658447,798.0,59.0,61209
-21429.11958705357,0.17299938201904297,799.0,35.0,61244
-20734.082605698528,0.24900078773498535,800.0,51.0,61295
-20788.61738679847,0.23059964179992676,801.0,49.0,61344
-21349.00718196358,0.6085789203643799,802.0,127.0,61471
-21607.217923677883,0.2369997501373291,803.0,52.0,61523
-21796.31769353693,0.20300006866455078,804.0,44.0,61567
-21833.998098727876,0.544999361038208,805.0,113.0,61680
-21131.669160487287,0.2890002727508545,806.0,59.0,61739
-21742.013671875,0.25499749183654785,807.0,53.0,61792
-22022.8189727531,0.6179225444793701,808.0,121.0,61913
-21832.19925704657,0.24000120162963867,809.0,51.0,61964
-21956.299408783783,0.5040004253387451,810.0,74.0,62039
-21720.962467055724,0.3836023807525635,811.0,83.0,62122
-21225.630699936224,0.2200014591217041,812.0,49.0,62171
-23028.59792564655,0.26199865341186523,813.0,58.0,62229
-21418.98138552296,0.21899962425231934,814.0,49.0,62278
-21783.913927801725,0.3930034637451172,815.0,87.0,62365
-22136.481631324405,0.19699931144714355,816.0,42.0,62407
-23306.464326746325,0.464998722076416,817.0,102.0,62509
-22222.998726222828,0.5370011329650879,818.0,115.0,62624
-22302.778785342263,0.20199871063232422,819.0,42.0,62666
-22725.35756928066,0.2460010051727295,820.0,53.0,62719
-21885.318096454328,0.24399876594543457,821.0,52.0,62771
-22256.16296073718,0.5829911231994629,822.0,117.0,62888
-22441.366637323943,0.35785984992980957,823.0,71.0,62959
-22722.10280299831,0.5251471996307373,824.0,74.0,63034
-22659.90705265411,0.34194326400756836,825.0,73.0,63107
-22776.086336096938,0.2261371612548828,826.0,49.0,63156
-22624.43017289201,0.7821471691131592,827.0,169.0,63325
-22321.859544836956,0.4250004291534424,828.0,92.0,63417
-24170.879743303572,0.6029987335205078,829.0,133.0,63550
-22932.36593191964,0.3780028820037842,830.0,84.0,63634
-23109.12,0.21900272369384766,831.0,50.0,63684
-23600.537670378988,0.4380009174346924,832.0,94.0,63778
-23627.109720552886,0.5859997272491455,833.0,130.0,63908
-24704.197648590685,0.22999811172485352,834.0,51.0,63959
-23744.56927614796,0.3845975399017334,835.0,49.0,64009
-24416.819187330162,0.41499972343444824,836.0,92.0,64101
-23887.487253289473,0.25899839401245117,837.0,57.0,64158
-23988.464003164558,0.3600003719329834,838.0,79.0,64237
-24547.365194515307,0.22900080680847168,839.0,49.0,64286
-24124.891201331968,0.5559990406036377,840.0,122.0,64408
-24959.50754310345,0.27100372314453125,841.0,58.0,64466
-25175.27478966346,0.3529963493347168,842.0,78.0,64544
-25153.16773623512,0.18799996376037598,843.0,42.0,64586
-25401.73133433949,0.41458964347839355,844.0,88.0,64674
-24851.226407490078,0.29381656646728516,845.0,63.0,64737
-24413.8294213219,0.5280740261077881,846.0,113.0,64850
-25118.553271484376,0.25300073623657227,847.0,40.0,64890
-25569.527855282737,0.21261167526245117,848.0,42.0,64932
-25064.896710824276,0.5418140888214111,849.0,69.0,65002
-24883.94538762019,0.40389513969421387,850.0,78.0,65080
-25270.672526041668,0.4545121192932129,851.0,99.0,65179
-23707.814453125,0.3513782024383545,852.0,79.0,65258
-25154.772775697315,1.1084370613098145,853.0,242.0,65500
-26331.911775914636,0.1900012493133545,854.0,41.0,65541
-26582.032023879718,0.24000191688537598,855.0,53.0,65594
-25284.110615305657,0.6232452392578125,856.0,137.0,65731
-26081.634148848683,0.2649986743927002,857.0,57.0,65788
-24948.066453887193,0.18999958038330078,858.0,41.0,65829
-25330.63331330128,0.3549773693084717,859.0,78.0,65907
-26301.979397123894,0.7362687587738037,860.0,113.0,66021
-25269.26730872845,0.6813559532165527,861.0,145.0,66166
-25756.067832880435,0.5133905410766602,862.0,115.0,66281
-27009.116943359375,0.2169966697692871,863.0,48.0,66329
-26502.621176276407,0.32700300216674805,864.0,71.0,66400
-27037.34314236111,0.21499848365783691,865.0,45.0,66445
-25606.932950647864,0.37999868392944336,866.0,82.0,66527
-25563.469381009614,0.30099916458129883,867.0,65.0,66592
-26436.153814621914,0.36500000953674316,868.0,81.0,66673
-26385.25241657839,0.2779996395111084,869.0,59.0,66732
-27314.97578125,0.2720000743865967,870.0,60.0,66792
-26948.512281013256,0.3085143566131592,871.0,66.0,66858
-27117.79428205819,0.267000675201416,872.0,58.0,66916
-27744.03879123264,0.3279991149902344,873.0,72.0,66988
-26958.328486689814,0.4361145496368408,874.0,54.0,67043
-27672.101811835106,0.20999979972839355,875.0,47.0,67090
-27279.15070064484,0.28499722480773926,876.0,63.0,67153
-24448.628144054877,0.18300223350524902,877.0,41.0,67194
-26863.163497740963,0.3829989433288574,878.0,83.0,67277
-27058.189132462685,0.3040003776550293,879.0,67.0,67344
-27883.8744140625,0.27700233459472656,880.0,60.0,67404
-28038.97882199755,0.24300050735473633,881.0,51.0,67455
-27957.010639391447,0.17699909210205078,882.0,38.0,67493
-27723.472586495536,0.26399946212768555,883.0,56.0,67549
-28407.711758378624,0.3359999656677246,884.0,69.0,67618
-27742.713697350544,0.4230008125305176,885.0,92.0,67710
-27783.682832362287,0.2869999408721924,886.0,59.0,67769
-27447.75788620283,0.24399876594543457,887.0,53.0,67822
-28251.422585227272,0.31799960136413574,888.0,66.0,67888
-29751.99636627907,0.20199871063232422,889.0,43.0,67931
-29250.3994140625,0.20899653434753418,890.0,46.0,67977
-28439.56224330357,0.9769999980926514,891.0,175.0,68153
-28984.849832589287,0.16001510620117188,892.0,35.0,68188
-28841.8798828125,0.17449140548706055,893.0,38.0,68226
-27294.17434985017,0.7023522853851318,894.0,146.0,68372
-28673.486909906915,0.22800016403198242,895.0,47.0,68419
-28849.601628707627,0.535923957824707,896.0,118.0,68537
-28054.970025510203,0.2349257469177246,897.0,49.0,68586
-28861.418768454725,0.6078500747680664,898.0,127.0,68713
-29095.54135131836,0.3019990921020508,899.0,64.0,68777
-28715.71076388889,0.21205735206604004,900.0,45.0,68822
-29488.985627003207,0.18200087547302246,901.0,39.0,68861
-30259.576120476973,0.34599924087524414,902.0,76.0,68937
-28361.014670138888,0.20199871063232422,903.0,45.0,68982
-30378.093048878207,0.6950376033782959,904.0,117.0,69100
-30212.69551964962,0.3230009078979492,905.0,66.0,69166
-30299.790261787282,0.2719998359680176,906.0,57.0,69223
-29494.300246710525,0.43200087547302246,907.0,95.0,69318
-29948.01144205729,0.5669991970062256,908.0,120.0,69438
-30237.81427951389,0.21400022506713867,909.0,45.0,69483
-32088.52043269231,0.1770000457763672,910.0,39.0,69522
-31699.34625400641,0.1789991855621338,911.0,39.0,69561
-29821.926470588234,0.23900127410888672,912.0,51.0,69612
-31857.265385841838,0.22600102424621582,913.0,49.0,69661
-30842.867915134804,0.2349996566772461,914.0,51.0,69712
-29617.22123822774,0.3286755084991455,915.0,73.0,69785
-30354.777012711864,0.2771146297454834,916.0,59.0,69844
-32327.86906008376,0.4841439723968506,917.0,97.0,69941
-31468.533423639114,0.5010874271392822,918.0,62.0,70004
-31022.501621462263,0.2579996585845947,919.0,53.0,70057
-29231.268277751864,0.3209993839263916,920.0,67.0,70124
-29479.564869364753,0.27700018882751465,921.0,61.0,70185
-31355.313213641828,0.2365560531616211,922.0,52.0,70237
-30949.722536670917,0.22362446784973145,923.0,49.0,70286
-31993.18543084777,0.5002760887145996,924.0,101.0,70387
-30982.93201462766,0.23588204383850098,925.0,47.0,70434
-32104.94033787393,0.5423729419708252,926.0,117.0,70551
-31519.35160590278,0.4235391616821289,927.0,90.0,70641
-31646.59956781915,0.2569117546081543,928.0,47.0,70688
-32283.404264322915,0.5677709579467773,929.0,120.0,70808
-32645.903008643618,0.22269177436828613,930.0,47.0,70855
-32266.097301136364,0.25948405265808105,931.0,55.0,70910
-31471.074552210364,0.18598031997680664,932.0,41.0,70951
-32533.097930372805,0.39377260208129883,933.0,57.0,71009
-33480.758831521736,0.20898962020874023,934.0,46.0,71055
-32767.676689040494,0.6639366149902344,935.0,142.0,71197
-33499.37582465278,0.2146766185760498,936.0,45.0,71242
-34203.38810221354,0.22330594062805176,937.0,48.0,71290
-32258.965791590075,0.310211181640625,938.0,68.0,71358
-31816.614322916666,0.20955729484558105,939.0,45.0,71403
-33418.12270883413,0.25422024726867676,940.0,52.0,71455
-34358.791638962764,0.22728753089904785,941.0,47.0,71502
-35636.222905585106,0.22454285621643066,942.0,47.0,71549
-32223.3341796875,0.1831223964691162,943.0,40.0,71589
-33590.83233762255,0.23960161209106445,944.0,51.0,71640
-33182.3840432363,0.33101892471313477,945.0,73.0,71713
-32939.51165471312,0.27485132217407227,946.0,61.0,71774
-33341.37661210317,0.3001091480255127,947.0,63.0,71837
-33477.43575465425,0.2228403091430664,948.0,47.0,71884
-33801.88513513513,0.17800164222717285,949.0,37.0,71921
-33873.588169642855,0.825162410736084,950.0,133.0,72055
-30988.194645579268,0.1966722011566162,951.0,41.0,72096
-33380.61767578125,0.19495439529418945,952.0,40.0,72136
-34390.03512524802,0.2969675064086914,953.0,63.0,72199
-32478.57879083807,0.19402766227722168,954.0,44.0,72243
-35523.77502111487,0.16688323020935059,955.0,37.0,72280
-36287.014182692306,0.3057243824005127,956.0,65.0,72345
-34192.66840977823,0.28699827194213867,957.0,62.0,72407
-34696.35237379808,0.287001371383667,958.0,65.0,72472
-34366.143378586065,0.2839994430541992,959.0,61.0,72533
-34314.53402549342,0.4250001907348633,960.0,95.0,72628
-35317.862802181604,0.23799848556518555,961.0,53.0,72681
-34563.12721488402,0.4530000686645508,962.0,97.0,72778
-35574.34348516949,0.26400089263916016,963.0,59.0,72837
-35888.27809942336,0.909564733505249,964.0,168.0,73006
-34326.03262867647,0.22999978065490723,965.0,51.0,73057
-34357.648310122284,0.20599985122680664,966.0,46.0,73103
-34654.27191840278,0.20499944686889648,967.0,45.0,73148
-37042.2681568287,0.24500155448913574,968.0,54.0,73202
-35859.43832236842,0.1699991226196289,969.0,38.0,73240
-34388.97225413603,0.1530001163482666,970.0,34.0,73274
-35505.2955005787,0.24400043487548828,971.0,54.0,73328
-34823.20352711397,0.30300164222717285,972.0,68.0,73396
-36751.53993389423,0.2929997444152832,973.0,65.0,73461
-38754.5243733724,0.21300315856933594,974.0,48.0,73509
-36046.850413602944,0.391998291015625,975.0,85.0,73594
-35756.71308117378,0.18599724769592285,976.0,41.0,73635
-37361.40764508928,0.16100001335144043,977.0,35.0,73670
-35872.19665115871,0.4049999713897705,978.0,89.0,73759
-35764.764436141304,0.2070002555847168,979.0,46.0,73805
-35790.23940972222,0.2069997787475586,980.0,45.0,73850
-36085.98359375,0.1810002326965332,981.0,40.0,73890
-36746.43887867647,0.3009984493255615,982.0,68.0,73958
-36744.23113922575,0.4329996109008789,983.0,67.0,74026
-36629.13627929687,0.36099982261657715,984.0,80.0,74106
-36232.48463675902,0.4460022449493408,985.0,97.0,74203
-35824.390459480936,0.2745814323425293,986.0,59.0,74262
-38736.60038248698,0.22600197792053223,987.0,48.0,74310
-34445.955034722225,0.2089989185333252,988.0,45.0,74355
-36824.28322849026,0.38900160789489746,989.0,77.0,74432
-37907.83182779948,0.24699854850769043,990.0,48.0,74480
-35229.76940104167,0.29560208320617676,991.0,60.0,74540
-37442.7424454599,0.48000025749206543,992.0,106.0,74646
-36594.34725560898,0.17400121688842773,993.0,39.0,74685
-37749.75043402778,0.2109987735748291,994.0,45.0,74730
-39559.91495768229,0.21499967575073242,995.0,48.0,74778
-37078.9248046875,0.20400118827819824,996.0,44.0,74822
-38388.91049592391,0.33699989318847656,997.0,69.0,74891
-38855.78620328608,0.4759984016418457,998.0,97.0,74988
-36676.54123263889,0.34599876403808594,999.0,36.0,75025
-37456.44937983248,0.451000452041626,1000.0,97.0,75122
-38872.09137228261,0.21199917793273926,1001.0,46.0,75168
-41128.31297218407,0.42731356620788574,1002.0,91.0,75259
-39535.63491586538,0.30899953842163086,1003.0,65.0,75324
-38323.839302289605,0.5040006637573242,1004.0,101.0,75425
-37816.360877403844,0.30699968338012695,1005.0,65.0,75490
-39839.23140625,0.3449990749359131,1006.0,75.0,75565
-39668.536569148935,0.21425962448120117,1007.0,47.0,75612
-40241.11254222973,0.1720123291015625,1008.0,37.0,75649
-40088.96889204546,0.2507803440093994,1009.0,55.0,75704
-39109.47818688119,0.45242953300476074,1010.0,101.0,75805
-38256.518016581635,0.21750307083129883,1011.0,49.0,75854
-37765.87412546642,0.30100011825561523,1012.0,67.0,75921
-40189.73093377976,0.18983078002929688,1013.0,42.0,75963
-38511.737834821426,0.19662094116210938,1014.0,35.0,75998
-41072.275353773584,0.38025951385498047,1015.0,53.0,76052
-41613.0728515625,0.18399953842163086,1016.0,40.0,76092
-40202.355259486605,0.2575821876525879,1017.0,56.0,76148
-39697.634588068184,0.19993829727172852,1018.0,44.0,76192
-38320.80106707317,0.40030407905578613,1019.0,82.0,76274
-40219.522148058255,0.5117471218109131,1020.0,103.0,76377
-40282.73387632979,0.21810531616210938,1021.0,47.0,76424
-39003.1109375,0.21156978607177734,1022.0,45.0,76469
-41357.69158653846,0.31223559379577637,1023.0,65.0,76534
-40581.093500664894,0.22460532188415527,1024.0,47.0,76581
-42853.485174005684,0.19901823997497559,1025.0,44.0,76625
-41411.631478658535,0.1981062889099121,1026.0,41.0,76666
-41932.316789215685,0.2329564094543457,1027.0,51.0,76717
-43325.26226699561,0.26297855377197266,1028.0,57.0,76774
-37272.63721955128,0.18899893760681152,1029.0,39.0,76813
-40190.01721191406,0.2931332588195801,1030.0,64.0,76877
-40644.88142213983,0.2836925983428955,1031.0,59.0,76936
-40925.59975228659,0.2030022144317627,1032.0,41.0,76977
-39824.58732199367,0.5213115215301514,1033.0,79.0,77057
-40355.33550347222,0.2089993953704834,1034.0,45.0,77102
-40929.38359375,0.16154813766479492,1035.0,35.0,77137
-41866.05047487745,0.22553610801696777,1036.0,51.0,77188
-40725.68570523649,0.3300004005432129,1037.0,74.0,77262
-41900.70414806547,0.1919996738433838,1038.0,42.0,77304
-40908.2611060049,0.2577633857727051,1039.0,51.0,77355
-43989.23917643229,0.22478747367858887,1040.0,48.0,77403
-42596.388671875,0.20319652557373047,1041.0,40.0,77443
-41589.74634576613,0.1461009979248047,1042.0,31.0,77474
-42489.47302827381,0.192549467086792,1043.0,42.0,77516
-41793.49897693453,0.18993496894836426,1044.0,42.0,77558
-45094.02702702703,0.1661241054534912,1045.0,37.0,77595
-43772.64069120763,0.2677266597747803,1046.0,59.0,77654
-46980.482328869046,0.2941429615020752,1047.0,63.0,77717
-41698.998819040695,0.2024242877960205,1048.0,43.0,77760
-44073.51217447917,0.28281378746032715,1049.0,60.0,77820
-42184.41429227941,0.16069722175598145,1050.0,34.0,77854
-45438.59903492647,0.15899968147277832,1051.0,34.0,77888
-38306.86486816406,0.1490006446838379,1052.0,32.0,77920
-41565.64880371094,0.14899945259094238,1053.0,32.0,77952
-39741.80078125,0.18500018119812012,1054.0,41.0,77993
-43088.748726222824,0.3253626823425293,1055.0,46.0,78040
-41831.72001826299,0.3549988269805908,1056.0,77.0,78117
-45440.97340625,0.563098669052124,1057.0,125.0,78242
-44469.444411057695,0.17508459091186523,1058.0,39.0,78281
-42087.019712936046,0.21399950981140137,1059.0,43.0,78324
-42339.578334263395,0.2650012969970703,1060.0,56.0,78380
-44494.760298295456,0.3559987545013428,1061.0,77.0,78457
-44022.69140625,0.20199942588806152,1062.0,44.0,78501
-43286.403971354164,0.21595478057861328,1063.0,48.0,78549
-43307.62103365385,0.28999948501586914,1064.0,65.0,78614
-40612.69691051136,0.19828319549560547,1065.0,44.0,78658
-44637.472895408166,0.2180006504058838,1066.0,49.0,78707
-45086.702473958336,0.2480001449584961,1067.0,54.0,78761
-44484.06492820946,0.1699995994567871,1068.0,37.0,78798
-44791.28676470588,0.15800166130065918,1069.0,34.0,78832
-42763.961705942624,0.28999805450439453,1070.0,61.0,78893
-43450.31871448864,0.30465245246887207,1071.0,66.0,78959
-43858.47872242647,0.5290014743804932,1072.0,85.0,79045
-46168.793772977944,0.182999849319458,1073.0,34.0,79079
-42746.27786847015,0.3230006694793701,1074.0,67.0,79146
-42764.82950367647,0.23399829864501953,1075.0,51.0,79197
-44127.59649884259,0.38100147247314453,1076.0,81.0,79278
-47194.78019205729,0.21799802780151367,1077.0,48.0,79326
-43791.051432291664,0.21600055694580078,1078.0,48.0,79374
-48450.6187318314,0.2050004005432129,1079.0,43.0,79417
-43503.635009765625,0.156998872756958,1080.0,32.0,79449
-46522.84299045139,0.16500043869018555,1081.0,36.0,79485
-43471.30407072369,0.43400120735168457,1082.0,95.0,79580
-45573.68548768939,0.1529979705810547,1083.0,33.0,79613
-47609.33742559524,0.1919999122619629,1084.0,42.0,79655
-44438.25121527778,0.20547199249267578,1085.0,45.0,79700
-44889.548018292684,0.18599891662597656,1086.0,41.0,79741
-44081.20049055233,0.1960000991821289,1087.0,43.0,79784
-46144.04423564189,0.1680002212524414,1088.0,37.0,79821
-47043.52019332627,0.2670023441314697,1089.0,59.0,79880
-43014.49280427631,0.25899767875671387,1090.0,57.0,79937
-44810.76123046875,0.18400001525878906,1091.0,40.0,79977
