1,-2.5988189161301194
2,-33.18552839671669
3,-30.22602846416339
4,-13.012229035136045
5,-5.3611528477288415
6,-10.495757652325054
7,-8.4150943064995
8,-26.475398027167458
9,-25.845549643729214
10,-31.648702263130186
11,-27.462855681926317
12,-34.79703705344233
13,-32.695288657241065
14,-30.223654770334463
15,-33.97385706739518
16,-32.99332717473622
17,-33.22458942762446
18,-31.681184767507606
19,-32.1437025323647
20,-13.229844087862396
21,-34.78521830605691
22,-34.32264666464266
23,-34.99254936529508
24,-34.397082552522036
25,-33.25236501163497
26,-34.24089184216132
27,-31.356847027844157
28,-34.14082804201508
29,-32.50249621366639
30,-33.479742906023326
31,-34.45583645224629
32,-35.12292173963561
33,-34.92018570405868
34,-33.321168479875666
35,-33.9451045026432
36,-35.100600519990806
37,-34.67853040464639
38,-34.53447155477728
39,-20.119933714404333
40,-26.431918971268193
41,-34.45877919711204
42,-18.79051557746912
43,-21.699225942154612
44,-21.71158071694446
45,-22.43209518257483
46,-20.57435582781075
47,-32.53619166470874
48,-26.96139109718242
49,-26.9373292910314
50,-21.156708601406628
51,-17.413221473546997
52,-23.559558585158683
53,-21.918315572261484
54,-19.931226273751527
55,-27.778772983812292
56,-24.98737405708667
57,-18.70452362344995
58,-20.76646909417032
59,-25.70915160662873
60,-21.23555203178679
61,-26.004133986569563
62,-22.182986728102293
63,-17.278110735404013
64,-18.87136860721969
65,-18.63013475363303
66,-25.97712081342378
67,-27.410251641673643
68,-25.5028616753505
69,-23.933116030356892
70,-24.13569164403907
71,-23.182476022795573
72,-24.147790283262566
73,-25.879950557355173
74,-19.093270929420573
75,-23.530446437668584
76,-28.813293614506293
77,-21.119304383296193
78,-27.289281922932016
79,-31.7449430824247
80,-27.542420206736253
81,-25.418745659724788
82,-29.8641680767697
83,-26.079401425246456
84,-25.77671263666975
85,-28.28901740762116
86,-31.253449579316996
87,-33.13030055433771
88,-26.434458899731165
89,-25.71269715445392
90,-30.36160848928718
91,-27.98383175417459
92,-32.37722257021788
93,-30.772006775204567
94,-33.873103073661596
95,-32.8354141952162
96,-33.47059230617824
97,-31.1125792267804
98,-33.985678065595586
99,-32.35808294552005
100,-33.53485451319196
101,-34.469012916068095
102,-27.93242449888616
103,-34.96998250383628
104,-33.74434810467385
105,-31.800235115974786
106,-34.84692914989784
107,-33.70938071199861
108,-34.165892050469886
109,-33.80637626114023
110,-29.355526723246875
111,-33.210251624032935
112,-28.260091654006782
113,-28.895846398702368
114,-29.102580085218126
115,-31.430371839764994
116,-28.332066073365347
117,-26.547493125496704
118,-28.661228082087103
119,-32.54625098476826
120,-30.764790299063275
121,-28.840970671108924
122,-28.992618188489438
123,-32.08689858686087
124,-24.142568244547782
125,-27.498107315029795
126,-27.84573615929436
127,-36.714384705072
128,-34.30704868094791
129,-34.6058232479485
130,-33.7513108851959
131,-33.78215665479337
132,-35.03123440245138
133,-34.16508448310633
134,-35.54428536019695
135,-36.22529082245952
136,-33.602438035875124
137,-33.01877487761916
138,-34.23360666452651
139,-34.35015739776628
140,-34.468028627305365
141,-35.71590413270672
142,-34.823108219283235
143,-35.26686630780445
144,-34.99583453749295
145,-33.1275013348424
146,-35.726321950539116
147,-34.30480264965579
148,-34.787624560596946
149,-37.05015790706866
150,-34.85157305909893
151,-35.0654146605809
152,-33.632541273559326
153,-34.922507322036324
154,-34.766883838877455
155,-34.280867129860795
156,-35.30272119465139
157,-35.203751554375444
158,-34.90564161790771
159,-34.84123268544143
160,-33.2025481364741
161,-34.97236168124545
162,-35.08981195190853
163,-33.3962272777387
164,-33.309103583882376
165,-32.59194702985295
166,-35.024455440921024
167,-34.60168057137192
168,-34.26076652781057
169,-32.42164405383532
170,-34.16843441982549
171,-34.16181359733404
172,-34.28480009544744
173,-34.62642815330708
174,-34.48863583699864
175,-35.09156564979059
176,-34.07742571247165
177,-27.43445650016129
178,92.18218278118592
179,90.33210434991601
180,77.49835926475592
181,81.58181023646715
182,80.4574157145424
183,84.70630266034988
184,89.2336951995453
185,84.06171929311134
186,89.7003900411344
187,90.85790055977533
188,72.61537286066962
189,76.88213458711415
190,79.30937291522645
191,-34.638631988749864
192,91.07496832839101
193,75.2760908332189
194,-33.34016930847506
195,86.9729210228187
196,91.57363762019284
197,89.18259209117633
198,-35.16487675814425
199,88.03318795589381
200,-34.95545323010791
201,75.11154004804258
202,75.28537865642168
203,-35.97117666831053
204,-33.92949405906049
205,-33.825411272858915
206,67.04158339461313
207,70.86053729607042
208,-33.45246195551778
209,84.67062679460267
210,-33.60071790865912
211,74.37467620145355
212,74.51642696961187
213,82.95403206489598
214,83.28789689745443
215,-33.64448523316603
216,-33.33115600141074
217,80.81132088749703
218,-33.80887658871776
219,72.87289643479558
220,92.01326645745661
221,91.98764928883855
222,82.61570035179172
223,-33.65920117421037
224,72.14308307546835
225,-33.387957029365225
226,-35.28603001819281
227,76.00505892878897
228,88.85081154146519
229,82.73820737820327
230,84.30947329841204
231,-34.73190083364449
232,90.76668299166907
233,-32.0007548673893
234,68.86334759641299
235,-34.38966010597757
236,-32.396885980534876
237,91.45885880370864
238,89.54417139844603
239,87.41867724655583
240,81.80909769264579
241,92.80220347134879
242,82.12472218634122
243,74.86617065821684
244,90.49318781987608
245,72.19547744324359
246,85.19141252389032
247,-25.409283803318832
248,70.23091281673268
249,87.03980277262305
250,78.80217616582891
251,75.93167065761905
252,88.83759824267727
253,85.52881478681932
254,77.01164002646465
255,-28.547470001577864
256,87.59912948004254
257,83.22402514268029
258,-26.12949817618455
259,-28.156166113280605
260,80.18211851023676
261,-29.292476211477982
262,-28.558758214921323
263,86.88448627543494
264,82.06667029051533
265,77.80513597255157
266,89.0116411774207
267,-27.52245546055161
268,80.66889721660695
269,87.13936015955721
270,92.35719731841179
271,-27.192058690253614
272,-22.661608570444688
273,81.38633841490999
274,88.59412726142962
275,89.1299142194078
276,86.91789150391764
277,84.95167744671204
278,-27.26871330817555
279,93.40666493905054
280,90.11500151477117
281,89.26235862767345
282,83.59196177058469
283,86.83795896232334
284,89.18770882874536
285,90.19976907859436
286,91.37238384636915
287,75.3316676687586
288,89.60789417688983
289,91.10284078882177
290,91.23186042842141
291,81.57960922727993
292,88.79552236406116
293,83.18319630154838
294,88.57686536332972
295,87.69179815237229
296,91.73385283893552
297,85.55605124745638
298,87.71476832082473
299,81.94263227938046
300,88.23837563911343
301,91.93078736556735
302,93.48035061569647
303,84.55269574065969
304,-31.735722616099057
305,-22.41081545316784
306,-25.680224529247003
307,82.14428676002534
308,90.46850019637259
309,88.41472406939441
310,87.58358844277373
311,91.38012547813409
312,78.84818248867393
313,93.58855666153599
314,90.64591711574344
315,77.94708245955951
316,82.82707308435808
317,79.44785625416536
318,87.05419374479041
319,89.22783745221903
320,81.63688302707946
321,84.70337586544406
322,84.02965378078655
323,91.27914194879342
324,92.83745096511089
325,81.42587334461129
326,-30.43433875987918
327,92.72603552127141
328,86.88707848351069
329,88.68819799798827
330,93.76910873552148
331,91.39659492895433
332,87.11894995314252
333,78.52003021511592
334,92.09871302065542
335,91.28305443783798
336,85.45964389754099
337,87.87058026468159
338,91.09395684865383
339,82.3404592884802
340,88.89020897678074
341,93.6834693303054
342,88.75417473667052
343,87.76272334237264
344,81.49280014416378
345,-27.08712837781675
346,91.78100194275576
347,87.87947994177291
348,87.05919837524249
349,87.27043642477604
350,86.87385511956656
351,90.71413173909902
352,88.94514602895335
353,86.58872007164241
354,80.71606109750832
355,88.96429900226525
356,77.52485690177716
357,87.33323368561992
